2MASS,more,RAJ2000,DEJ2000,YSO,Teff,log(g),SimbadName
2M05392349-0216498,*,84.8478775,-2.28052711,0,4690.0,3.6,2MASS J05392349-0216498
2M05392356-0723436,*,84.84816742,-7.39546013,0,5610.0,5.46,2MASS J05392356-0723436
2M05392373+0056286,*,84.84890747,0.94128001,0,6180.0,4.37,2MASS J05392373+0056286
2M05392384-0111067,*,84.84936523,-1.185197,0,5120.0,3.94,2MASS J05392384-0111067
2M05392386-0108043,*,84.8494339,-1.13453603,0,6360.0,4.96,2MASS J05392386-0108043
2M05392401-0257486,*,84.85006714,-2.96351004,3,4040.0,4.93,2MASS J05392401-0257486
2M05392420-0255285,*,84.85086823,-2.92459893,0,6660.0,5.41,2MASS J05392420-0255285
2M05392435-0234013,*,84.85149384,-2.56705189,3,3900.0,4.97,2MASS J05392435-0234013
2M05392456-0220441,*,84.8523407,-2.34559393,3,4380.0,4.31,2MASS J05392456-0220441
2M05392472+0955126,*,84.85301971,9.92018795,0,5640.0,4.03,2MASS J05392472+0955126
2M05392477-0157449,*,84.85324097,-1.962497,0,4720.0,3.58,2MASS J05392477-0157449
2M05392519-0238220,*,84.85499573,-2.63945293,2,4100.0,4.31,2MASS J05392519-0238220
2M05392520-0303128,*,84.85502625,-3.05357814,0,4900.0,3.93,2MASS J05392520-0303128
2M05392534-0231436,*,84.85559082,-2.5287919,0,4370.0,3.16,2MASS J05392534-0231436
2M05392543-0124409,*,84.85598755,-1.41137397,3,4120.0,3.97,2MASS J05392543-0124409
2M05392599-0804068,*,84.85829926,-8.06856823,3,3840.0,4.52,2MASS J05392599-0804068
2M05392632-0819422,*,84.85970306,-8.32839394,0,6450.0,5.11,2MASS J05392632-0819422
2M05392639-0215034,*,84.85999298,-2.25096798,2,4300.0,4.67,2MASS J05392639-0215034
2M05392645-0810545,*,84.86024475,-8.18181133,0,5520.0,4.99,2MASS J05392645-0810545
2M05392650-0252152,*,84.86042786,-2.87090397,3,3400.0,3.66,2MASS J05392650-0252152
2M05392656+1031492,*,84.860672,10.53034306,0,4760.0,3.77,2MASS J05392656+1031492
2M05392677-0242583,*,84.86154938,-2.71620393,3,3660.0,4.09,2MASS J05392677-0242583
2M05392679-0152420,*,84.86166382,-1.87835491,3,3960.0,4.66,2MASS J05392679-0152420
2M05392685+1103285,*,84.86190796,11.05794239,0,5280.0,3.97,2MASS J05392685+1103285
2M05392699+0921324,*,84.86248779,9.35900783,0,5380.0,3.74,2MASS J05392699+0921324
2M05392718-0729019,*,84.86328125,-7.48387003,0,3550.0,5.04,2MASS J05392718-0729019
2M05392758-0656244,*,84.86494446,-6.94012117,0,5590.0,4.74,2MASS J05392758-0656244
2M05392762-0751536,*,84.86508179,-7.86489296,0,4550.0,4.87,2MASS J05392762-0751536
2M05392785-0516311,*,84.86607361,-5.27533293,0,4110.0,2.84,2MASS J05392785-0516311
2M05392791-0155493,*,84.86631012,-1.93038094,3,4350.0,4.68,2MASS J05392791-0155493
2M05392799-0804470,*,84.86664581,-8.07974815,0,3990.0,5.24,2MASS J05392799-0804470
2M05392800-0024580,*,84.86669159,-0.41612002,0,4660.0,4.99,2MASS J05392800-0024580
2M05392858-0220027,*,84.86909485,-2.33409691,0,6320.0,4.84,2MASS J05392858-0220027
2M05392883-0217513,*,84.87014008,-2.29760098,3,3570.0,3.75,2MASS J05392883-0217513
2M05392907-0159230,*,84.87115479,-1.98973703,0,4860.0,3.69,2MASS J05392907-0159230
2M05392927+0003390,*,84.87198639,0.06085201,2,4510.0,4.71,2MASS J05392927+0003390
2M05392935-0227209,*,84.87229919,-2.45582891,2,3320.0,4.87,2MASS J05392935-0227209
2M05392954+0120288,*,84.87312317,1.341344,0,4260.0,3.01,2MASS J05392954+0120288
2M05392957-0808554,*,84.87322998,-8.14873886,0,5880.0,5.08,2MASS J05392957-0808554
2M05392971-0227227,*,84.87380981,-2.45630693,0,4840.0,4.22,2MASS J05392971-0227227
2M05392986+0058110,*,84.87442017,0.96972698,0,5520.0,3.95,2MASS J05392986+0058110
2M05393017+1045583,*,84.87572479,10.76621628,0,5360.0,3.9,2MASS J05393017+1045583
2M05393029+0105472,*,84.87623596,1.09644699,0,5440.0,4.2,2MASS J05393029+0105472
2M05393043-0235073,*,84.87679291,-2.58536792,0,6040.0,4.22,2MASS J05393043-0235073
2M05393069+0926594,*,84.87787628,9.44985199,0,5070.0,3.68,2MASS J05393069+0926594
2M05393085-0942238,*,84.87857056,-9.70662308,0,9300.0,4.61,2MASS J05393085-0942238
2M05393136-0252522,*,84.88066864,-2.88118005,0,6210.0,5.26,2MASS J05393136-0252522
2M05393148-0153591,*,84.88117981,-1.89977193,0,5360.0,3.97,2MASS J05393148-0153591
2M05393157-0249089,*,84.88156891,-2.81915498,3,3730.0,4.99,2MASS J05393157-0249089
2M05393157-0700228,*,84.88155365,-7.00633621,0,5280.0,3.91,2MASS J05393157-0700228
2M05393169-0143070,*,84.88208008,-1.71863604,3,3100.0,3.37,2MASS J05393169-0143070
2M05393215-0830440,*,84.8839798,-8.51223469,0,6150.0,4.96,2MASS J05393215-0830440
2M05393220+1040192,*,84.88418579,10.67202759,0,5300.0,3.79,2MASS J05393220+1040192
2M05393234-0227571,*,84.88477325,-2.46586394,0,5360.0,4.23,2MASS J05393234-0227571
2M05393241-0712119,*,84.88506317,-7.20331907,0,6710.0,5.43,2MASS J05393241-0712119
2M05393248-0731289,*,84.88536072,-7.52469683,0,5180.0,4.94,2MASS J05393248-0731289
2M05393256-0239440,*,84.88570404,-2.66222501,3,4320.0,4.22,2MASS J05393256-0239440
2M05393291-0247492,*,84.88715363,-2.79700089,3,4180.0,4.3,2MASS J05393291-0247492
2M05393295-0125308,*,84.8873291,-1.42523694,3,3890.0,4.34,2MASS J05393295-0125308
2M05393348-0256448,*,84.889534,-2.94580412,0,5510.0,4.51,2MASS J05393348-0256448
2M05393358+0046210,*,84.88993073,0.77250397,0,5460.0,3.88,2MASS J05393358+0046210
2M05393376-0252523,*,84.89066315,-2.88120103,0,5130.0,5.22,2MASS J05393376-0252523
2M05393378-0220398,*,84.89078522,-2.34441495,3,4040.0,4.56,2MASS J05393378-0220398
2M05393449-0317480,*,84.8937149,-3.29667091,2,3260.0,4.61,2MASS J05393449-0317480
2M05393464-0212355,*,84.89433289,-2.20986891,0,5590.0,4.81,2MASS J05393464-0212355
2M05393477-0132119,*,84.89491272,-1.53665996,3,4320.0,4.69,2MASS J05393477-0132119
2M05393481+1031545,*,84.89505768,10.53181744,0,5310.0,3.89,2MASS J05393481+1031545
2M05393493+0131496,*,84.89557648,1.53044593,0,5360.0,4.7,2MASS J05393493+0131496
2M05393511-0247299,*,84.8963089,-2.79166293,3,4420.0,4.24,2MASS J05393511-0247299
2M05393547-0159033,*,84.89780426,-1.984272,3,4480.0,4.44,2MASS J05393547-0159033
2M05393560-0023479,*,84.89833832,-0.39665803,0,7840.0,4.61,2MASS J05393560-0023479
2M05393560-0810468,*,84.89836884,-8.17966843,0,3430.0,5.38,2MASS J05393560-0810468
2M05393571-0518049,*,84.89881134,-5.30136299,3,4160.0,3.99,2MASS J05393571-0518049
2M05393572+1056093,*,84.89886475,10.9359169,0,5310.0,4.14,2MASS J05393572+1056093
2M05393572-0952170,*,84.89884949,-9.87140846,0,6510.0,3.83,2MASS J05393572-0952170
2M05393606-0236309,*,84.90026855,-2.60861111,0,5410.0,3.99,2MASS J05393606-0236309
2M05393632-0743511,*,84.9013443,-7.73087692,2,4040.0,4.46,2MASS J05393632-0743511
2M05393636-0252593,*,84.90151978,-2.88315487,0,6080.0,5.1,2MASS J05393636-0252593
2M05393642-0700585,*,84.90179443,-7.0162549,2,3260.0,4.52,2MASS J05393642-0700585
2M05393645-0318354,*,84.90190887,-3.30986095,0,5330.0,3.74,2MASS J05393645-0318354
2M05393654-0242171,*,84.90225983,-2.70476794,0,4840.0,3.68,2MASS J05393654-0242171
2M05393673-0651419,*,84.90304565,-6.86164522,0,5110.0,4.18,2MASS J05393673-0651419
2M05393685-0250247,*,84.90357971,-2.84021092,0,5150.0,3.98,2MASS J05393685-0250247
2M05393693-0758591,*,84.90389252,-7.98308516,0,6340.0,5.04,2MASS J05393693-0758591
2M05393708-0242302,*,84.9045105,-2.70840812,0,5210.0,4.54,2MASS J05393708-0242302
2M05393719-0204090,*,84.90496063,-2.06918406,3,4260.0,4.13,2MASS J05393719-0204090
2M05393719-0205480,*,84.90496826,-2.09669208,3,3790.0,4.42,2MASS J05393719-0205480
2M05393729-0226567,*,84.90539551,-2.44910002,3,4280.0,4.3,2MASS J05393729-0226567
2M05393735+0006066,*,84.90563202,0.101855,0,12600.0,4.28,2MASS J05393735+0006066
2M05393764-0229259,*,84.90684509,-2.49053907,0,6220.0,5.27,2MASS J05393764-0229259
2M05393778-0228443,*,84.90745544,-2.47899509,0,4250.0,4.9,2MASS J05393778-0228443
2M05393814-0144414,*,84.90895844,-1.74483693,3,4480.0,4.5,2MASS J05393814-0144414
2M05393822-0654366,*,84.90926361,-6.91018105,0,6890.0,4.32,2MASS J05393822-0654366
2M05393831-0233053,*,84.90966034,-2.55149198,0,7210.0,5.39,2MASS J05393831-0233053
2M05393832-0746148,*,84.90969086,-7.77080297,0,4910.0,3.85,2MASS J05393832-0746148
2M05393885-0710362,*,84.91187286,-7.17672586,3,4250.0,4.09,2MASS J05393885-0710362
2M05393894+0936581,*,84.91226196,9.61613941,3,4090.0,4.72,2MASS J05393894+0936581
2M05393938-0217045,*,84.91408539,-2.28459001,2,4160.0,4.23,2MASS J05393938-0217045
2M05393981-1005144,*,84.91588593,-10.08735847,0,3860.0,5.06,2MASS J05393981-1005144
2M05393982-0231217,*,84.9159317,-2.52272105,0,4360.0,5.35,2MASS J05393982-0231217
2M05393982-0233159,*,84.91595459,-2.55443502,2,4300.0,4.34,2MASS J05393982-0233159
2M05393998-0243097,*,84.91661072,-2.71937108,2,4530.0,4.42,2MASS J05393998-0243097
2M05394000-0800040,*,84.91668701,-8.00113392,0,6470.0,4.82,2MASS J05394000-0800040
2M05394011+0116464,*,84.91714478,1.27955699,3,4090.0,4.84,2MASS J05394011+0116464
2M05394017-0220480,*,84.91738892,-2.34667707,2,4530.0,4.7,2MASS J05394017-0220480
2M05394025-0155236,*,84.9177475,-1.92323792,3,4070.0,4.36,2MASS J05394025-0155236
2M05394029-0243401,*,84.91790009,-2.72782707,0,6140.0,5.9,2MASS J05394029-0243401
2M05394038+0946033,*,84.91828918,9.76761055,0,5330.0,3.65,2MASS J05394038+0946033
2M05394041-0753438,*,84.918396,-7.89550304,0,6360.0,5.17,2MASS J05394041-0753438
2M05394057-0225468,*,84.91905212,-2.42967105,0,7440.0,4.04,2MASS J05394057-0225468
2M05394058-0322588,*,84.91911316,-3.38302112,0,4360.0,5.02,2MASS J05394058-0322588
2M05394058-0657099,*,84.9190979,-6.95275211,0,6200.0,5.26,2MASS J05394058-0657099
2M05394097-0216243,*,84.92074585,-2.27343798,2,3000.0,4.5,2MASS J05394097-0216243
2M05394169-0822126,*,84.92371368,-8.37017536,0,5480.0,4.9,2MASS J05394169-0822126
2M05394189-0732207,*,84.92454529,-7.53910398,3,4600.0,4.42,2MASS J05394189-0732207
2M05394278-0258539,*,84.92828369,-2.98164702,2,4010.0,4.26,2MASS J05394278-0258539
2M05394294-0140310,*,84.92893219,-1.67528093,0,6140.0,4.36,2MASS J05394294-0140310
2M05394318-0232433,*,84.92993927,-2.54536891,2,3320.0,4.19,2MASS J05394318-0232433
2M05394325+0054274,*,84.93022919,0.90762001,0,13700.0,4.38,2MASS J05394325+0054274
2M05394328-0224270,*,84.93036652,-2.40751409,0,6970.0,5.63,2MASS J05394328-0224270
2M05394339-0720208,*,84.93083191,-7.33913708,2,4220.0,4.33,2MASS J05394339-0720208
2M05394385-0753538,*,84.93271637,-7.8982811,3,3120.0,4.69,2MASS J05394385-0753538
2M05394388-0121469,*,84.93286133,-1.363029,0,4300.0,4.95,2MASS J05394388-0121469
2M05394411-0231092,*,84.93379211,-2.51922798,0,5150.0,3.81,2MASS J05394411-0231092
2M05394417-0243395,*,84.93404388,-2.72765613,0,5270.0,5.32,2MASS J05394417-0243395
2M05394500-0253488,*,84.93753052,-2.89690304,0,4790.0,3.65,2MASS J05394500-0253488
2M05394506-0702185,*,84.93778992,-7.03849888,0,5810.0,4.55,2MASS J05394506-0702185
2M05394528-0143157,*,84.93867493,-1.721048,0,6330.0,4.51,2MASS J05394528-0143157
2M05394529+0145100,*,84.93875122,1.75280404,0,5820.0,4.36,2MASS J05394529+0145100
2M05394538+1103030,*,84.93911743,11.05083942,0,5510.0,3.98,2MASS J05394538+1103030
2M05394582-0722373,*,84.94093323,-7.37705088,2,4370.0,4.51,2MASS J05394582-0722373
2M05394619-0240320,*,84.94248199,-2.67558002,0,14100.0,4.49,2MASS J05394619-0240320
2M05394639+0007381,*,84.94330597,0.12726499,0,5140.0,5.35,2MASS J05394639+0007381
2M05394661-0226313,*,84.94421387,-2.44203711,3,2970.0,4.51,2MASS J05394661-0226313
2M05394662-0750420,*,84.94429016,-7.84501505,0,6670.0,5.95,2MASS J05394662-0750420
2M05394669-0834580,*,84.94458008,-8.58277988,0,6530.0,4.86,2MASS J05394669-0834580
2M05394684-0251405,*,84.94520569,-2.86125588,0,5650.0,4.69,2MASS J05394684-0251405
2M05394691-0743181,*,84.94546509,-7.72171688,3,3150.0,4.11,2MASS J05394691-0743181
2M05394698-0247174,*,84.94577789,-2.78819203,0,6250.0,4.84,2MASS J05394698-0247174
2M05394735-0315170,*,84.94731903,-3.25473404,0,5180.0,3.85,2MASS J05394735-0315170
2M05394758-0319067,*,84.94825745,-3.31855392,0,5400.0,4.03,2MASS J05394758-0319067
2M05394760-0258592,*,84.94835663,-2.98313093,0,6310.0,5.32,2MASS J05394760-0258592
2M05394784-0232248,*,84.94933319,-2.54024196,3,4250.0,4.33,2MASS J05394784-0232248
2M05394792-0813171,*,84.94970703,-8.22141743,0,6580.0,4.77,2MASS J05394792-0813171
2M05394799-0240320,*,84.94996643,-2.67557597,3,3810.0,4.03,2MASS J05394799-0240320
2M05394806-0245571,*,84.95024872,-2.765867,0,3730.0,5.03,2MASS J05394806-0245571
2M05394858-0132287,*,84.95243073,-1.54132104,0,6110.0,4.96,2MASS J05394858-0132287
2M05394858-0216306,*,84.95244598,-2.27517605,0,3820.0,5.09,2MASS J05394858-0216306
2M05394872+0103185,*,84.95302582,1.05516601,0,7080.0,3.99,2MASS J05394872+0103185
2M05394879-0258421,*,84.95330048,-2.97838402,0,7360.0,5.36,2MASS J05394879-0258421
2M05394900-0138472,*,84.95419312,-1.64644599,3,4580.0,4.46,2MASS J05394900-0138472
2M05394906+0129300,*,84.95442963,1.49169099,0,13500.0,4.16,2MASS J05394906+0129300
2M05394941-0750164,*,84.95590973,-7.83790302,0,6620.0,5.95,2MASS J05394941-0750164
2M05394943-0217322,*,84.95597839,-2.29229307,0,4870.0,3.66,2MASS J05394943-0217322
2M05394962+0013279,*,84.95677948,0.22444397,0,4940.0,4.19,2MASS J05394962+0013279
2M05395008-0817090,*,84.95870209,-8.28583622,0,6390.0,5.4,2MASS J05395008-0817090
2M05395042+0045107,*,84.96009064,0.75299501,0,4720.0,4.81,2MASS J05395042+0045107
2M05395060-0253006,*,84.96086884,-2.88352609,0,5380.0,4.04,2MASS J05395060-0253006
2M05395068-0723306,*,84.96117401,-7.39184523,2,3920.0,3.98,2MASS J05395068-0723306
2M05395112-0232257,*,84.96300507,-2.54047489,0,3680.0,1.72,2MASS J05395112-0232257
2M05395117-0249443,*,84.96323395,-2.82898688,0,3840.0,5.34,2MASS J05395117-0249443
2M05395118-0222461,*,84.96327209,-2.379498,0,5880.0,4.34,2MASS J05395118-0222461
2M05395172-0222472,*,84.96553802,-2.37978506,2,2870.0,4.08,2MASS J05395172-0222472
2M05395180-0207008,*,84.96585083,-2.11691308,3,3970.0,4.73,2MASS J05395180-0207008
2M05395211-0820445,*,84.96714783,-8.3456974,0,4110.0,5.01,2MASS J05395211-0820445
2M05395236-0236147,*,84.96820831,-2.604105,3,3880.0,4.55,2MASS J05395236-0236147
2M05395248-0232023,*,84.96867371,-2.53397393,3,4370.0,4.65,2MASS J05395248-0232023
2M05395253-0243223,*,84.96889496,-2.72286296,0,4530.0,3.56,2MASS J05395253-0243223
2M05395277-0810095,*,84.96987915,-8.16931725,0,6610.0,4.95,2MASS J05395277-0810095
2M05395293-0224085,*,84.9705658,-2.40237713,0,5860.0,4.4,2MASS J05395293-0224085
2M05395313-0243083,*,84.97138977,-2.7189939,0,5840.0,4.64,2MASS J05395313-0243083
2M05395318-0228083,*,84.97160339,-2.46898007,0,5930.0,4.68,2MASS J05395318-0228083
2M05395318-0836107,*,84.97161102,-8.60299492,0,5590.0,4.46,2MASS J05395318-0836107
2M05395333-0715365,*,84.972229,-7.26015377,0,5880.0,4.76,2MASS J05395333-0715365
2M05395359-0811315,*,84.97331238,-8.19208527,0,6860.0,4.23,2MASS J05395359-0811315
2M05395362-0233426,*,84.97344971,-2.56185198,2,3380.0,4.26,2MASS J05395362-0233426
2M05395374-0251571,*,84.97393036,-2.86587787,0,5740.0,4.74,2MASS J05395374-0251571
2M05395376-0828036,*,84.97402954,-8.46769333,0,6470.0,5.06,2MASS J05395376-0828036
2M05395395-0019365,*,84.97483063,-0.32680601,3,5610.0,4.58,2MASS J05395395-0019365
2M05395411-0727263,*,84.97547913,-7.45733309,0,6940.0,5.61,2MASS J05395411-0727263
2M05395428-0224385,*,84.97618866,-2.41071701,2,3650.0,3.81,2MASS J05395428-0224385
2M05395437-0244476,*,84.97655487,-2.74657798,0,5270.0,3.95,2MASS J05395437-0244476
2M05395441-0709260,*,84.97673798,-7.15723896,3,2950.0,3.93,2MASS J05395441-0709260
2M05395465-0246341,*,84.9777298,-2.77613902,2,4290.0,4.54,2MASS J05395465-0246341
2M05395475+0059133,*,84.97813416,0.98705399,0,5810.0,4.56,2MASS J05395475+0059133
2M05395475-0810112,*,84.97814941,-8.16978264,0,5220.0,3.8,2MASS J05395475-0810112
2M05395476+1038564,*,84.9781723,10.64901829,0,5750.0,4.47,2MASS J05395476+1038564
2M05395484-0219299,*,84.97852325,-2.32497788,3,4250.0,4.72,2MASS J05395484-0219299
2M05395512-0708111,*,84.97969055,-7.13643503,0,4790.0,3.89,2MASS J05395512-0708111
2M05395513-0226347,*,84.97973633,-2.44299793,0,6740.0,5.11,2MASS J05395513-0226347
2M05395542-0319499,*,84.98094177,-3.33053708,0,14100.0,4.55,2MASS J05395542-0319499
2M05395547-0713473,*,84.98114777,-7.22981978,0,5490.0,3.99,2MASS J05395547-0713473
2M05395572-0300238,*,84.98217773,-3.00661707,0,4620.0,3.67,2MASS J05395572-0300238
2M05395577-0126221,*,84.98239136,-1.43948996,0,5040.0,4.48,2MASS J05395577-0126221
2M05395594-0220366,*,84.98310852,-2.34351206,3,3980.0,4.55,2MASS J05395594-0220366
2M05395602-0251228,*,84.98343658,-2.85633707,3,3590.0,4.02,2MASS J05395602-0251228
2M05395634-0824253,*,84.98474884,-8.40703773,0,5360.0,4.69,2MASS J05395634-0824253
2M05395657-0155361,*,84.98571777,-1.92670703,0,12300.0,4.45,2MASS J05395657-0155361
2M05395665-0317027,*,84.98606873,-3.284096,0,5160.0,3.91,2MASS J05395665-0317027
2M05395679-0646310,*,84.9866333,-6.77530193,0,8310.0,4.65,2MASS J05395679-0646310
2M05395685-0130323,*,84.9868927,-1.50898504,0,4840.0,5.83,2MASS J05395685-0130323
2M05395745-0705121,*,84.98940277,-7.0866971,0,4580.0,5.05,2MASS J05395745-0705121
2M05395796-0131553,*,84.99153137,-1.53205192,3,4050.0,4.7,2MASS J05395796-0131553
2M05395798-0248006,*,84.99160767,-2.80017996,0,5800.0,4.54,2MASS J05395798-0248006
2M05395825-0226188,*,84.99272919,-2.43856597,3,3780.0,4.33,2MASS J05395825-0226188
2M05395827-0737129,*,84.99279785,-7.62026215,3,4570.0,4.57,2MASS J05395827-0737129
2M05395860-0752408,*,84.99419403,-7.87801218,0,7080.0,5.67,2MASS J05395860-0752408
2M05395880+0920578,*,84.99501038,9.34941483,3,4450.0,4.69,2MASS J05395880+0920578
2M05395891-0725335,*,84.99546051,-7.42599297,2,4090.0,4.45,2MASS J05395891-0725335
2M05395896-0531039,*,84.99568176,-5.51775694,0,4720.0,3.69,2MASS J05395896-0531039
2M05395926-0737330,*,84.99693298,-7.62585497,2,5770.0,4.56,2MASS J05395926-0737330
2M05395930-0222543,*,84.99710846,-2.38177705,3,5070.0,4.28,2MASS J05395930-0222543
2M05395946-0216522,*,84.99778748,-2.281183,3,3020.0,4.36,2MASS J05395946-0216522
2M05395953-0832307,*,84.99804688,-8.54188347,0,6500.0,5.33,2MASS J05395953-0832307
2M05400021-0107060,*,85.00087738,-1.11834705,0,5490.0,3.93,2MASS J05400021-0107060
2M05400074-0239524,*,85.00312042,-2.66456103,0,6790.0,5.84,2MASS J05400074-0239524
2M05400100-0204031,*,85.0042038,-2.06755304,0,5930.0,4.43,2MASS J05400100-0204031
2M05400129-0920044,*,85.00540924,-9.33457565,0,6550.0,4.39,2MASS J05400129-0920044
2M05400195-0221325,*,85.00815582,-2.35904503,2,3530.0,3.81,2MASS J05400195-0221325
2M05400206+0955303,*,85.00861359,9.92510605,0,4710.0,4.78,2MASS J05400206+0955303
2M05400235-0155005,*,85.00978851,-1.91683197,3,3740.0,4.63,2MASS J05400235-0155005
2M05400264-0743114,*,85.01101685,-7.71986103,0,4460.0,5.1,2MASS J05400264-0743114
2M05400276-0751104,*,85.01151276,-7.85288906,0,6470.0,5.24,2MASS J05400276-0751104
2M05400308+0048505,*,85.01285553,0.81403399,0,5810.0,4.36,2MASS J05400308+0048505
2M05400313-0831330,*,85.01306915,-8.52585316,0,3990.0,2.01,2MASS J05400313-0831330
2M05400332-0142461,*,85.01385498,-1.71281898,0,7300.0,3.72,2MASS J05400332-0142461
2M05400338-0229014,*,85.01409149,-2.48373509,3,4180.0,4.4,2MASS J05400338-0229014
2M05400365-0216461,*,85.01522827,-2.27947402,2,4190.0,4.17,2MASS J05400365-0216461
2M05400365-0754212,*,85.01521301,-7.90591192,0,4080.0,4.93,2MASS J05400365-0754212
2M05400413-0323027,*,85.01721191,-3.38410807,0,3200.0,5.21,2MASS J05400413-0323027
2M05400456-0228410,*,85.01901245,-2.47808003,0,5220.0,4.57,2MASS J05400456-0228410
2M05400457+1006048,*,85.01905823,10.10134792,0,5370.0,3.93,2MASS J05400457+1006048
2M05400501-0154032,*,85.02090454,-1.90088904,0,6370.0,4.36,2MASS J05400501-0154032
2M05400505-0629246,*,85.0210495,-6.49017715,2,3980.0,4.58,2MASS J05400505-0629246
2M05400510-0219591,*,85.02128601,-2.33308601,3,4110.0,4.56,2MASS J05400510-0219591
2M05400530-0245380,*,85.0220871,-2.760566,0,5370.0,4.01,2MASS J05400530-0245380
2M05400545-0941393,*,85.02272034,-9.69425392,0,5570.0,5.01,2MASS J05400545-0941393
2M05400547+0048242,*,85.02280426,0.80673301,0,5940.0,4.32,2MASS J05400547+0048242
2M05400562-0847404,*,85.02344513,-8.79458046,3,4460.0,4.64,2MASS J05400562-0847404
2M05400592-0203271,*,85.02470398,-2.05754209,3,4360.0,4.37,2MASS J05400592-0203271
2M05400595+0126083,*,85.02481079,1.43565404,0,6940.0,4.81,2MASS J05400595+0126083
2M05400596-0819354,*,85.02487183,-8.32650757,0,6700.0,5.01,2MASS J05400596-0819354
2M05400600-0216499,*,85.02500153,-2.28052807,0,5860.0,5.59,2MASS J05400600-0216499
2M05400626-0747445,*,85.02610779,-7.79572201,2,3840.0,4.52,2MASS J05400626-0747445
2M05400627-0834534,*,85.02615356,-8.58150482,0,7890.0,4.39,2MASS J05400627-0834534
2M05400642+0959186,*,85.02676392,9.98850632,0,5300.0,3.75,2MASS J05400642+0959186
2M05400652+0929022,*,85.02719879,9.48394775,0,6190.0,4.09,2MASS J05400652+0929022
2M05400654-0723586,*,85.02728271,-7.39961195,2,3870.0,4.02,2MASS J05400654-0723586
2M05400659-0724018,*,85.02746582,-7.40052319,2,3970.0,3.96,2MASS J05400659-0724018
2M05400666-0155344,*,85.02776337,-1.92623901,3,3050.0,4.67,2MASS J05400666-0155344
2M05400668+0103099,*,85.02787018,1.05276692,2,4010.0,4.85,2MASS J05400668+0103099
2M05400676-0756555,*,85.02817535,-7.94875288,0,5160.0,4.01,2MASS J05400676-0756555
2M05400696-0228300,*,85.02902222,-2.47501397,0,6450.0,5.07,2MASS J05400696-0228300
2M05400754-0716060,*,85.03144836,-7.26833677,0,6580.0,5.48,2MASS J05400754-0716060
2M05400764-0108135,*,85.03186035,-1.13710904,0,5520.0,4.68,2MASS J05400764-0108135
2M05400793-0846281,*,85.03307343,-8.77447891,0,5400.0,3.45,2MASS J05400793-0846281
2M05400810+0038259,*,85.0337677,0.640549,0,13600.0,4.48,2MASS J05400810+0038259
2M05400827+0915137,*,85.03449249,9.25381661,0,5540.0,4.0,2MASS J05400827+0915137
2M05400856-0242167,*,85.03568268,-2.70465994,3,4490.0,4.72,2MASS J05400856-0242167
2M05400859+1100131,*,85.03582001,11.00366211,0,5350.0,3.91,2MASS J05400859+1100131
