2MASS,more,RAJ2000,DEJ2000,YSO,Teff,log(g),SimbadName,coords
2M05352099-0516375,*,83.83747101,-5.27710819,3,4240.0,4.36,2MASS J05352099-0516375,05h35m20.993s -05d16m37.5895s
2M05352103-0522250,*,83.83763123,-5.37362003,2,3630.0,4.09,2MASS J05352103-0522250,05h35m21.0315s -05d22m25.0321s
2M05352103-0528091,*,83.8376236,-5.46920586,2,4340.0,4.34,2MASS J05352103-0528091,05h35m21.0297s -05d28m09.1411s
2M05352104-0523490,*,83.83768463,-5.3969512,3,4510.0,4.22,2MASS J05352104-0523490,05h35m21.0443s -05d23m49.0243s
2M05352115-0518213,*,83.83815002,-5.30593014,3,3570.0,3.77,2MASS J05352115-0518213,05h35m21.156s -05d18m21.3485s
2M05352115-0525569,*,83.83816528,-5.43248892,2,4040.0,4.0,2MASS J05352115-0525569,05h35m21.1597s -05d25m56.9601s
2M05352125-0542123,*,83.83855438,-5.70342684,2,3180.0,3.18,2MASS J05352125-0542123,05h35m21.2531s -05d42m12.3366s
2M05352129-0102008,*,83.83870697,-1.03357399,0,8290.0,4.6,2MASS J05352129-0102008,05h35m21.2897s -01d02m00.8664s
2M05352131-0512126,*,83.83879852,-5.20352602,3,4880.0,3.65,2MASS J05352131-0512126,05h35m21.3116s -05d12m12.6937s
2M05352131-0556359,*,83.83882141,-5.94331884,3,3610.0,4.38,2MASS J05352131-0556359,05h35m21.3171s -05d56m35.9478s
2M05352133-0553517,*,83.83888245,-5.89770508,0,4160.0,4.23,2MASS J05352133-0553517,05h35m21.3318s -05d53m51.7383s
2M05352139-0526439,*,83.83912659,-5.44555283,3,4420.0,4.35,2MASS J05352139-0526439,05h35m21.3904s -05d26m43.9902s
2M05352145-0509036,*,83.83939362,-5.15101099,3,3680.0,4.05,2MASS J05352145-0509036,05h35m21.4545s -05d09m03.6396s
2M05352147+0944102,*,83.83948517,9.7361908,3,3980.0,4.39,2MASS J05352147+0944102,05h35m21.4764s +09d44m10.2869s
2M05352147-0557421,*,83.83946228,-5.96170473,3,3880.0,4.65,2MASS J05352147-0557421,05h35m21.4709s -05d57m42.137s
2M05352151-0450451,*,83.83963013,-4.84588623,2,4700.0,4.49,2MASS J05352151-0450451,05h35m21.5112s -04d50m45.1904s
2M05352157-0509497,*,83.83990479,-5.16381598,2,3850.0,4.56,2MASS J05352157-0509497,05h35m21.5771s -05d09m49.7375s
2M05352162-0526576,*,83.84011078,-5.44935799,3,3260.0,4.59,2MASS J05352162-0526576,05h35m21.6266s -05d26m57.6888s
2M05352162-0534583,*,83.84009552,-5.58286905,2,4000.0,4.34,2MASS J05352162-0534583,05h35m21.6229s -05d34m58.3286s
2M05352165-0517173,*,83.84021759,-5.28815794,2,3100.0,2.64,2MASS J05352165-0517173,05h35m21.6522s -05d17m17.3686s
2M05352166-0525264,*,83.84025574,-5.42402697,3,4220.0,4.62,2MASS J05352166-0525264,05h35m21.6614s -05d25m26.4971s
2M05352169-0534468,*,83.8404007,-5.57967711,2,4090.0,4.57,2MASS J05352169-0534468,05h35m21.6962s -05d34m46.8376s
2M05352170-0249538,*,83.84043884,-2.83162189,2,4000.0,4.5,2MASS J05352170-0249538,05h35m21.7053s -02d49m53.8388s
2M05352172-0526443,*,83.84053802,-5.4456501,2,3780.0,4.32,2MASS J05352172-0526443,05h35m21.7291s -05d26m44.3404s
2M05352181-0523539,*,83.84088135,-5.39831877,0,4490.0,4.55,2MASS J05352181-0523539,05h35m21.8115s -05d23m53.9476s
2M05352184-0450196,*,83.84100342,-4.83877993,3,4150.0,4.02,2MASS J05352184-0450196,05h35m21.8408s -04d50m19.6077s
2M05352184-0522082,*,83.84103394,-5.36896706,3,4010.0,4.36,2MASS J05352184-0522082,05h35m21.8481s -05d22m08.2814s
2M05352189-0454072,*,83.8412323,-4.90201092,2,4350.0,4.69,2MASS J05352189-0454072,05h35m21.8958s -04d54m07.2393s
2M05352190-0515011,*,83.84128571,-5.2503109,2,3380.0,3.73,2MASS J05352190-0515011,05h35m21.9086s -05d15m01.1192s
2M05352192-0528273,*,83.84136963,-5.47424984,3,3090.0,3.97,2MASS J05352192-0528273,05h35m21.9287s -05d28m27.2994s
2M05352193-0514276,*,83.84138489,-5.241014,3,4000.0,4.44,2MASS J05352193-0514276,05h35m21.9324s -05d14m27.6504s
2M05352193-0551071,*,83.84140015,-5.8519969,0,5120.0,4.4,2MASS J05352193-0551071,05h35m21.936s -05d51m07.1888s
2M05352194-0517043,*,83.84142303,-5.2845521,3,3120.0,4.19,2MASS J05352194-0517043,05h35m21.9415s -05d17m04.3876s
2M05352195-0554051,*,83.84146881,-5.90143824,3,3940.0,4.59,2MASS J05352195-0554051,05h35m21.9525s -05d54m05.1777s
2M05352200-0153536,*,83.84168243,-1.89822996,0,4300.0,2.94,2MASS J05352200-0153536,05h35m22.0038s -01d53m53.6279s
2M05352206-0528152,*,83.8419342,-5.47091103,3,4220.0,4.61,2MASS J05352206-0528152,05h35m22.0642s -05d28m15.2797s
2M05352208-0524327,*,83.8420105,-5.40910196,3,3220.0,3.2,2MASS J05352208-0524327,05h35m22.0825s -05d24m32.7671s
2M05352216+0953586,*,83.84233856,9.89962864,3,3970.0,4.67,2MASS J05352216+0953586,05h35m22.1613s +09d53m58.6631s
2M05352219+0952275,*,83.84246826,9.87431812,3,4310.0,4.85,2MASS J05352219+0952275,05h35m22.1924s +09d52m27.5452s
2M05352219-0526373,*,83.84248352,-5.44371414,3,4230.0,4.26,2MASS J05352219-0526373,05h35m22.196s -05d26m37.3709s
2M05352226-0520292,*,83.84275818,-5.34145784,3,4590.0,4.44,2MASS J05352226-0520292,05h35m22.262s -05d20m29.2482s
2M05352228-0531168,*,83.84283447,-5.52135277,2,2910.0,3.93,2MASS J05352228-0531168,05h35m22.2803s -05d31m16.87s
2M05352228-0535267,*,83.8428421,-5.59075022,3,3190.0,3.5,2MASS J05352228-0535267,05h35m22.2821s -05d35m26.7008s
2M05352231-0153217,*,83.8429718,-1.88937998,0,5520.0,4.36,2MASS J05352231-0153217,05h35m22.3132s -01d53m21.7679s
2M05352232-0425276,*,83.84300232,-4.42434215,0,14400.0,4.78,2MASS J05352232-0425276,05h35m22.3206s -04d25m27.6317s
2M05352232-0442075,*,83.84304047,-4.7020998,2,4100.0,4.47,2MASS J05352232-0442075,05h35m22.3297s -04d42m07.5593s
2M05352232-0533559,*,83.84303284,-5.56552982,3,3400.0,3.79,2MASS J05352232-0533559,05h35m22.3279s -05d33m55.9074s
2M05352236-0507392,*,83.8431778,-5.12755823,2,4150.0,3.97,2MASS J05352236-0507392,05h35m22.3627s -05d07m39.2096s
2M05352237-0527283,*,83.84324646,-5.45787811,2,3050.0,3.96,2MASS J05352237-0527283,05h35m22.3792s -05d27m28.3612s
2M05352238-0620436,*,83.84328461,-6.34545517,3,4300.0,4.3,2MASS J05352238-0620436,05h35m22.3883s -06d20m43.6386s
2M05352240-0508051,*,83.8433609,-5.13477421,2,4270.0,3.71,2MASS J05352240-0508051,05h35m22.4066s -05d08m05.1872s
2M05352244-0522010,*,83.84351349,-5.366961,2,4500.0,4.69,2MASS J05352244-0522010,05h35m22.4432s -05d22m01.0596s
2M05352245-0509110,*,83.84354401,-5.15308285,3,4660.0,4.6,2MASS J05352245-0509110,05h35m22.4506s -05d09m11.0983s
2M05352246-0525451,*,83.84358978,-5.42919683,2,3630.0,4.23,2MASS J05352246-0525451,05h35m22.4615s -05d25m45.1086s
2M05352253-0452369,*,83.8438797,-4.87693787,2,3650.0,3.76,2MASS J05352253-0452369,05h35m22.5311s -04d52m36.9763s
2M05352255-0508007,*,83.84398651,-5.13355017,2,4120.0,3.53,2MASS J05352255-0508007,05h35m22.5568s -05d08m00.7806s
2M05352262-0514112,*,83.84426117,-5.23646593,2,3950.0,4.2,2MASS J05352262-0514112,05h35m22.6227s -05d14m11.2773s
2M05352266-0515085,*,83.84445953,-5.25238514,2,2900.0,3.42,2MASS J05352266-0515085,05h35m22.6703s -05d15m08.5865s
2M05352268-0516140,*,83.8445282,-5.27055788,2,3880.0,4.18,2MASS J05352268-0516140,05h35m22.6868s -05d16m14.0084s
2M05352274-0519478,*,83.84475708,-5.32996893,2,4290.0,4.33,2MASS J05352274-0519478,05h35m22.7417s -05d19m47.8881s
2M05352275-0443258,*,83.84481049,-4.72385788,2,3240.0,4.47,2MASS J05352275-0443258,05h35m22.7545s -04d43m25.8884s
2M05352277-0428510,*,83.84490967,-4.48085499,2,3990.0,4.53,2MASS J05352277-0428510,05h35m22.7783s -04d28m51.078s
2M05352279-0448298,*,83.84497833,-4.80827999,2,3960.0,4.63,2MASS J05352279-0448298,05h35m22.7948s -04d48m29.808s
2M05352279-0531372,*,83.84497833,-5.52701282,2,3960.0,4.45,2MASS J05352279-0531372,05h35m22.7948s -05d31m37.2462s
2M05352284-0446414,*,83.8451767,-4.77817679,2,3810.0,4.36,2MASS J05352284-0446414,05h35m22.8424s -04d46m41.4364s
2M05352288-0437406,*,83.84535217,-4.62796879,2,3870.0,4.46,2MASS J05352288-0437406,05h35m22.8845s -04d37m40.6876s
2M05352290-0532290,*,83.84542084,-5.54139996,2,4000.0,4.47,2MASS J05352290-0532290,05h35m22.901s -05d32m29.0399s
2M05352293-0111242,*,83.84555817,-1.19007397,2,5340.0,4.96,2MASS J05352293-0111242,05h35m22.934s -01d11m24.2663s
2M05352296-0522415,*,83.84568787,-5.37821913,0,4420.0,4.31,2MASS J05352296-0522415,05h35m22.9651s -05d22m41.5889s
2M05352303-0529414,*,83.84600067,-5.49485779,3,3630.0,3.95,2MASS J05352303-0529414,05h35m23.0402s -05d29m41.488s
2M05352305-0417171,*,83.84607697,-4.28809595,3,4240.0,4.54,2MASS J05352305-0417171,05h35m23.0585s -04d17m17.1454s
2M05352311+0146503,*,83.84632874,1.78063893,0,4530.0,4.89,2MASS J05352311+0146503,05h35m23.1189s +01d46m50.3001s
2M05352312-0513435,*,83.84633636,-5.22876883,3,4270.0,3.88,2MASS J05352312-0513435,05h35m23.1207s -05d13m43.5678s
2M05352317-0522283,*,83.84655762,-5.37453508,2,4010.0,4.33,2MASS J05352317-0522283,05h35m23.1738s -05d22m28.3263s
2M05352321-0521357,*,83.84671783,-5.35993815,0,3550.0,4.99,2MASS J05352321-0521357,05h35m23.2123s -05d21m35.7773s
2M05352323-0443029,*,83.84680939,-4.71748209,3,4100.0,3.88,2MASS J05352323-0443029,05h35m23.2343s -04d43m02.9355s
2M05352327-0449045,*,83.8469696,-4.81793499,3,3990.0,4.52,2MASS J05352327-0449045,05h35m23.2727s -04d49m04.566s
2M05352330-0457206,*,83.8470993,-4.95573282,3,3960.0,4.59,2MASS J05352330-0457206,05h35m23.3038s -04d57m20.6382s
2M05352331-0528100,*,83.84712982,-5.46946907,2,3520.0,3.76,2MASS J05352331-0528100,05h35m23.3112s -05d28m10.0887s
2M05352332-0521254,*,83.84720612,-5.35705996,2,4280.0,4.8,2MASS J05352332-0521254,05h35m23.3295s -05d21m25.4159s
2M05352334-0440102,*,83.84727478,-4.66952419,2,5320.0,4.14,2MASS J05352334-0440102,05h35m23.3459s -04d40m10.2871s
2M05352339-0518506,*,83.84747314,-5.31406879,3,4320.0,4.46,2MASS J05352339-0518506,05h35m23.3936s -05d18m50.6476s
2M05352340-0055368,*,83.84751129,-0.92690402,0,5330.0,3.86,2MASS J05352340-0055368,05h35m23.4027s -00d55m36.8545s
2M05352344-0510517,*,83.84767914,-5.18104887,3,4280.0,4.18,2MASS J05352344-0510517,05h35m23.443s -05d10m51.7759s
2M05352345+0014213,*,83.84770966,0.23927399,0,7050.0,4.33,2MASS J05352345+0014213,05h35m23.4503s +00d14m21.3864s
2M05352347+0931195,*,83.84781647,9.52209282,0,4800.0,3.6,2MASS J05352347+0931195,05h35m23.476s +09d31m19.5342s
2M05352348-0601251,*,83.84785461,-6.02364683,3,4040.0,4.69,2MASS J05352348-0601251,05h35m23.4851s -06d01m25.1286s
2M05352349-0520016,*,83.84788513,-5.33379889,0,4010.0,4.13,2MASS J05352349-0520016,05h35m23.4924s -05d20m01.676s
2M05352352-0518571,*,83.84802246,-5.31586599,2,4290.0,4.56,2MASS J05352352-0518571,05h35m23.5254s -05d18m57.1176s
2M05352360+0957570,*,83.84833527,9.9658556,0,5340.0,3.69,2MASS J05352360+0957570,05h35m23.6005s +09d57m57.0802s
2M05352360-0628244,*,83.8483429,-6.47344589,3,3540.0,3.93,2MASS J05352360-0628244,05h35m23.6023s -06d28m24.4052s
2M05352365-0552292,*,83.84855652,-5.87478495,3,3990.0,4.7,2MASS J05352365-0552292,05h35m23.6536s -05d52m29.2258s
2M05352372-0448166,*,83.84884644,-4.80461597,2,3110.0,4.29,2MASS J05352372-0448166,05h35m23.7231s -04d48m16.6175s
2M05352375+0207147,*,83.84896088,2.12075305,0,5320.0,4.18,2MASS J05352375+0207147,05h35m23.7506s +02d07m14.711s
2M05352376-0518398,*,83.84900665,-5.31108189,2,4070.0,4.55,2MASS J05352376-0518398,05h35m23.7616s -05d18m39.8948s
2M05352382-0530474,*,83.84928131,-5.51317978,3,4600.0,4.44,2MASS J05352382-0530474,05h35m23.8275s -05d30m47.4472s
2M05352387+0904339,*,83.8494873,9.0761013,0,5520.0,3.97,2MASS J05352387+0904339,05h35m23.877s +09d04m33.9647s
2M05352396-0519076,*,83.84985352,-5.31878281,3,3710.0,4.14,2MASS J05352396-0519076,05h35m23.9648s -05d19m07.6181s
2M05352397-0559419,*,83.84988403,-5.99499083,3,4320.0,4.68,2MASS J05352397-0559419,05h35m23.9722s -05d59m41.967s
2M05352402-0445150,*,83.85012054,-4.75417423,0,5070.0,4.22,2MASS J05352402-0445150,05h35m24.0289s -04d45m15.0272s
2M05352403+0944562,*,83.85014343,9.74896526,0,6240.0,5.3,2MASS J05352403+0944562,05h35m24.0344s +09d44m56.2749s
2M05352403-0643307,*,83.8501358,-6.72521687,0,5850.0,4.66,2MASS J05352403-0643307,05h35m24.0326s -06d43m30.7807s
2M05352413+0918326,*,83.85054779,9.309062,3,4420.0,4.75,2MASS J05352413+0918326,05h35m24.1315s +09d18m32.6232s
2M05352413-0450089,*,83.85056305,-4.83583021,2,3210.0,3.32,2MASS J05352413-0450089,05h35m24.1351s -04d50m08.9888s
2M05352424-0529571,*,83.85100555,-5.49921513,2,3990.0,4.1,2MASS J05352424-0529571,05h35m24.2413s -05d29m57.1745s
2M05352431-0528441,*,83.85129547,-5.4789238,3,2810.0,4.31,2MASS J05352431-0528441,05h35m24.3109s -05d28m44.1257s
2M05352433-0522322,*,83.85140991,-5.37562895,0,4440.0,5.11,2MASS J05352433-0522322,05h35m24.3384s -05d22m32.2642s
2M05352433-0526003,*,83.85140991,-5.43342876,0,2920.0,4.0,2MASS J05352433-0526003,05h35m24.3384s -05d26m00.3435s
2M05352443-0524398,*,83.85180664,-5.41105986,2,4120.0,4.15,2MASS J05352443-0524398,05h35m24.4336s -05d24m39.8155s
2M05352445-0524010,*,83.85188293,-5.40028191,0,3200.0,4.32,2MASS J05352445-0524010,05h35m24.4519s -05d24m01.0149s
2M05352445-0526314,*,83.85191345,-5.44206476,2,3220.0,3.04,2MASS J05352445-0526314,05h35m24.4592s -05d26m31.4331s
2M05352448-0516598,*,83.85201263,-5.28330183,2,3950.0,4.17,2MASS J05352448-0516598,05h35m24.483s -05d16m59.8866s
2M05352448-0601463,*,83.85201263,-6.02953482,2,3690.0,4.66,2MASS J05352448-0601463,05h35m24.483s -06d01m46.3254s
2M05352459-0511296,*,83.85249329,-5.191576,2,4060.0,4.22,2MASS J05352459-0511296,05h35m24.5984s -05d11m29.6736s
2M05352461-0511582,*,83.85257721,-5.19950724,2,3560.0,4.07,2MASS J05352461-0511582,05h35m24.6185s -05d11m58.2261s
2M05352463-0519096,*,83.85264587,-5.31935692,2,3630.0,3.64,2MASS J05352463-0519096,05h35m24.635s -05d19m09.6849s
2M05352465-0522425,*,83.85273743,-5.37849283,3,3630.0,3.66,2MASS J05352465-0522425,05h35m24.657s -05d22m42.5742s
2M05352466-0449429,*,83.8527832,-4.82859611,3,4020.0,4.43,2MASS J05352466-0449429,05h35m24.668s -04d49m42.946s
2M05352469-0524357,*,83.85289001,-5.40991783,2,4210.0,4.49,2MASS J05352469-0524357,05h35m24.6936s -05d24m35.7042s
2M05352476-0604598,*,83.85319519,-6.08327913,0,3870.0,5.2,2MASS J05352476-0604598,05h35m24.7668s -06d04m59.8049s
2M05352477-0510296,*,83.85324097,-5.174891,0,2720.0,4.29,2MASS J05352477-0510296,05h35m24.7778s -05d10m29.6076s
2M05352488-0525101,*,83.85369873,-5.4194932,2,2930.0,4.48,2MASS J05352488-0525101,05h35m24.8877s -05d25m10.1755s
2M05352505-0522585,*,83.85440826,-5.38292694,2,4510.0,4.45,2MASS J05352505-0522585,05h35m25.058s -05d22m58.537s
2M05352508-0523467,*,83.85451508,-5.3963151,2,4210.0,4.21,2MASS J05352508-0523467,05h35m25.0836s -05d23m46.7344s
2M05352511-0557392,*,83.8546524,-5.96090126,3,4450.0,4.65,2MASS J05352511-0557392,05h35m25.1166s -05d57m39.2445s
2M05352511-0647565,*,83.85464478,-6.79904699,2,4010.0,4.43,2MASS J05352511-0647565,05h35m25.1147s -06d47m56.5692s
2M05352512-0522252,*,83.85469818,-5.37368488,3,3120.0,4.08,2MASS J05352512-0522252,05h35m25.1276s -05d22m25.2656s
2M05352516+0948394,*,83.85485077,9.81094837,0,5320.0,3.95,2MASS J05352516+0948394,05h35m25.1642s +09d48m39.4141s
2M05352517-0523536,*,83.85488129,-5.39824295,0,4040.0,4.99,2MASS J05352517-0523536,05h35m25.1715s -05d23m53.6746s
2M05352522-0043243,*,83.85509491,-0.72342002,2,4020.0,4.9,2MASS J05352522-0043243,05h35m25.2228s -00d43m24.3121s
2M05352522-0529516,*,83.85508728,-5.49767113,2,3210.0,4.25,2MASS J05352522-0529516,05h35m25.2209s -05d29m51.6161s
2M05352523-0509276,*,83.85516357,-5.15767717,3,3780.0,4.13,2MASS J05352523-0509276,05h35m25.2393s -05d09m27.6378s
2M05352523-0515358,*,83.85513306,-5.25995398,2,3960.0,3.95,2MASS J05352523-0515358,05h35m25.2319s -05d15m35.8343s
2M05352523-0533210,*,83.85516357,-5.55585384,3,2900.0,3.38,2MASS J05352523-0533210,05h35m25.2393s -05d33m21.0738s
2M05352533+1031034,*,83.85558319,10.51763153,0,8060.0,4.56,2MASS J05352533+1031034,05h35m25.34s +10d31m03.4735s
2M05352534-0525295,*,83.85561371,-5.42488194,2,2910.0,3.86,2MASS J05352534-0525295,05h35m25.3473s -05d25m29.575s
2M05352535-0510211,*,83.85562897,-5.17252922,0,2780.0,1.92,2MASS J05352535-0510211,05h35m25.351s -05d10m21.1052s
2M05352536+1008383,*,83.85569763,10.14399242,2,4000.0,4.83,2MASS J05352536+1008383,05h35m25.3674s +10d08m38.3727s
2M05352537-0524114,*,83.85572052,-5.40317297,2,4170.0,4.44,2MASS J05352537-0524114,05h35m25.3729s -05d24m11.4227s
2M05352537-0553215,*,83.85573578,-5.88931513,2,3800.0,3.89,2MASS J05352537-0553215,05h35m25.3766s -05d53m21.5345s
2M05352538-0551087,*,83.85578918,-5.85242224,0,6220.0,3.92,2MASS J05352538-0551087,05h35m25.3894s -05d51m08.7201s
2M05352539-0510481,*,83.85582733,-5.18003178,3,4640.0,4.63,2MASS J05352539-0510481,05h35m25.3986s -05d10m48.1144s
2M05352543-0521515,*,83.85596466,-5.36431503,2,4170.0,4.4,2MASS J05352543-0521515,05h35m25.4315s -05d21m51.5341s
2M05352547-0521349,*,83.85614014,-5.35972118,3,4420.0,4.56,2MASS J05352547-0521349,05h35m25.4736s -05d21m34.9962s
2M05352547-0534028,*,83.85612488,-5.56746292,3,3370.0,3.51,2MASS J05352547-0534028,05h35m25.47s -05d34m02.8665s
2M05352550-0545448,*,83.85625458,-5.7624712,2,2860.0,4.58,2MASS J05352550-0545448,05h35m25.5011s -05d45m44.8963s
2M05352551-0451205,*,83.85630035,-4.85571814,2,3630.0,4.2,2MASS J05352551-0451205,05h35m25.5121s -04d51m20.5853s
2M05352561+1011005,*,83.85673523,10.18349457,3,3880.0,5.01,2MASS J05352561+1011005,05h35m25.6165s +10d11m00.5805s
2M05352564-0507573,*,83.8568573,-5.13258505,2,3780.0,4.25,2MASS J05352564-0507573,05h35m25.6458s -05d07m57.3062s
2M05352566-0530208,*,83.85693359,-5.50580406,2,4100.0,4.41,2MASS J05352566-0530208,05h35m25.6641s -05d30m20.8946s
2M05352568-0449313,*,83.85700989,-4.82536221,2,2980.0,4.57,2MASS J05352568-0449313,05h35m25.6824s -04d49m31.304s
2M05352568-0530381,*,83.85700989,-5.51058817,2,3190.0,3.17,2MASS J05352568-0530381,05h35m25.6824s -05d30m38.1174s
2M05352570-0623189,*,83.85710144,-6.38859606,3,3830.0,4.22,2MASS J05352570-0623189,05h35m25.7043s -06d23m18.9458s
2M05352571-0523094,*,83.85714722,-5.3859458,2,4360.0,4.53,2MASS J05352571-0523094,05h35m25.7153s -05d23m09.4049s
2M05352573-0509494,*,83.85722351,-5.16374016,2,4800.0,4.54,2MASS J05352573-0509494,05h35m25.7336s -05d09m49.4646s
2M05352573-0526417,*,83.85721588,-5.44493389,2,4140.0,4.51,2MASS J05352573-0526417,05h35m25.7318s -05d26m41.762s
2M05352577+1146357,*,83.85741425,11.77658939,0,5650.0,4.13,2MASS J05352577+1146357,05h35m25.7794s +11d46m35.7218s
2M05352585-0507565,*,83.85774994,-5.13237619,3,4120.0,4.53,2MASS J05352585-0507565,05h35m25.86s -05d07m56.5543s
2M05352588+0931336,*,83.85784149,9.52601719,0,6590.0,4.89,2MASS J05352588+0931336,05h35m25.882s +09d31m33.6619s
2M05352591-0556488,*,83.85795593,-5.94689894,0,3900.0,2.27,2MASS J05352591-0556488,05h35m25.9094s -05d56m48.8362s
2M05352600-0525477,*,83.85836792,-5.42994308,2,4140.0,4.3,2MASS J05352600-0525477,05h35m26.0083s -05d25m47.7951s
2M05352604-0134297,*,83.85850525,-1.57493103,0,6410.0,4.2,2MASS J05352604-0134297,05h35m26.0413s -01d34m29.7517s
2M05352605-0521210,*,83.85858154,-5.35583401,0,4330.0,3.82,2MASS J05352605-0521210,05h35m26.0596s -05d21m21.0024s
2M05352609-0119384,*,83.85873413,-1.32734704,0,6370.0,4.21,2MASS J05352609-0119384,05h35m26.0962s -01d19m38.4493s
2M05352615-0522570,*,83.85899353,-5.38250685,3,3800.0,4.21,2MASS J05352615-0522570,05h35m26.1584s -05d22m57.0247s
2M05352616-0520060,*,83.85903931,-5.33501482,2,4350.0,4.36,2MASS J05352616-0520060,05h35m26.1694s -05d20m06.0534s
2M05352617-0545084,*,83.85904694,-5.75235701,2,4030.0,4.3,2MASS J05352617-0545084,05h35m26.1713s -05d45m08.4852s
2M05352618-0525203,*,83.85910034,-5.42233181,2,3520.0,4.33,2MASS J05352618-0525203,05h35m26.1841s -05d25m20.3945s
2M05352620-0527366,*,83.85917664,-5.46018696,0,5070.0,4.4,2MASS J05352620-0527366,05h35m26.2024s -05d27m36.6731s
2M05352626-0415500,*,83.85945129,-4.2638979,0,5640.0,4.15,2MASS J05352626-0415500,05h35m26.2683s -04d15m50.0324s
2M05352630-0527439,*,83.85959625,-5.46220398,3,3790.0,4.17,2MASS J05352630-0527439,05h35m26.3031s -05d27m43.9343s
2M05352631-0515113,*,83.8596344,-5.25314617,0,5940.0,5.6,2MASS J05352631-0515113,05h35m26.3123s -05d15m11.3262s
2M05352634-0525401,*,83.8597641,-5.42782307,0,4660.0,4.14,2MASS J05352634-0525401,05h35m26.3434s -05d25m40.1631s
2M05352640-0516124,*,83.86003113,-5.27012396,2,3990.0,4.49,2MASS J05352640-0516124,05h35m26.4075s -05d16m12.4463s
2M05352645-0530164,*,83.86021423,-5.50457907,2,2950.0,3.96,2MASS J05352645-0530164,05h35m26.4514s -05d30m16.4847s
2M05352648-0517565,*,83.86034393,-5.29902887,2,4380.0,4.25,2MASS J05352648-0517565,05h35m26.4825s -05d17m56.5039s
2M05352650-0548497,*,83.86043549,-5.81382608,3,4560.0,4.61,2MASS J05352650-0548497,05h35m26.5045s -05d48m49.7739s
2M05352656+0948278,*,83.86067963,9.80772495,0,5460.0,4.2,2MASS J05352656+0948278,05h35m26.5631s +09d48m27.8098s
2M05352657-0517530,*,83.86071777,-5.29807901,3,3040.0,2.8,2MASS J05352657-0517530,05h35m26.5723s -05d17m53.0844s
2M05352658-0456067,*,83.86078644,-4.93519783,3,3980.0,4.29,2MASS J05352658-0456067,05h35m26.5887s -04d56m06.7122s
2M05352659-0616283,*,83.86083221,-6.27453184,3,3700.0,4.29,2MASS J05352659-0616283,05h35m26.5997s -06d16m28.3146s
2M05352659-0619091,*,83.86079407,-6.31921005,3,4010.0,4.18,2MASS J05352659-0619091,05h35m26.5906s -06d19m09.1562s
2M05352673-0516451,*,83.86138916,-5.27919817,2,3570.0,4.03,2MASS J05352673-0516451,05h35m26.7334s -05d16m45.1134s
2M05352683-0626475,*,83.86179352,-6.44654322,3,4250.0,4.6,2MASS J05352683-0626475,05h35m26.8304s -06d26m47.5556s
2M05352687-0447306,*,83.86199951,-4.79184484,3,4850.0,4.34,2MASS J05352687-0447306,05h35m26.8799s -04d47m30.6414s
2M05352689+0959456,*,83.86207581,9.99601746,0,5430.0,3.76,2MASS J05352689+0959456,05h35m26.8982s +09d59m45.6629s
2M05352691+0902262,*,83.8621521,9.04063415,0,4420.0,3.27,2MASS J05352691+0902262,05h35m26.9165s +09d02m26.2829s
2M05352695-0613422,*,83.86231232,-6.22839403,0,5420.0,5.03,2MASS J05352695-0613422,05h35m26.955s -06d13m42.2185s
2M05352696-0510173,*,83.86235809,-5.17148113,0,5600.0,3.81,2MASS J05352696-0510173,05h35m26.9659s -05d10m17.3321s
2M05352696-0524005,*,83.86235809,-5.40016508,0,3590.0,5.32,2MASS J05352696-0524005,05h35m26.9659s -05d24m00.5943s
2M05352698-0513145,*,83.86242676,-5.22069788,0,5930.0,5.11,2MASS J05352698-0513145,05h35m26.9824s -05d13m14.5124s
2M05352699-0548460,*,83.86248016,-5.81277895,3,3780.0,4.36,2MASS J05352699-0548460,05h35m26.9952s -05d48m46.0042s
2M05352702-0614110,*,83.8625946,-6.23640204,0,8150.0,3.7,2MASS J05352702-0614110,05h35m27.0227s -06d14m11.0473s
2M05352705-0515447,*,83.86273956,-5.26243114,2,2980.0,4.0,2MASS J05352705-0515447,05h35m27.0575s -05d15m44.7521s
2M05352709-0645484,*,83.86290741,-6.76346922,2,3240.0,4.21,2MASS J05352709-0645484,05h35m27.0978s -06d45m48.4892s
